id,entity_type,district,territory_id,weather_score,pest_score,inventory_score,purchase_history_score,visit_score,competitive_score,current_stage,growth_score,weather_growth_bonus,entity_bonus,raw_priority_score,final_priority_score
RTL_00100,retailer,Bardhaman,TER_0014,70.77196095829635,100.0,96.33152173913044,23.590225563909776,29.599999999999998,80.0,,0.0,0,12,84.47528537255745,84.23964815169278
GRW_01814,farmer,Nadia,,67.31738708744014,96.37938974353087,0.0,0.0,0.0,0.0,flowering,95.0,15,0,84.4542920230896,84.21498194165378
GRW_03351,farmer,Bardhaman,,70.77196095829635,100.0,0.0,0.0,0.0,0.0,flowering,95.0,15,0,84.45249372974972,84.21286903054823
RTL_00364,retailer,Bardhaman,TER_0047,70.77196095829635,100.0,85.59782608695652,13.721804511278195,55.2,80.0,,0.0,0,12,84.43682930043956,84.19446405405331
RTL_00361,retailer,Bardhaman,TER_0047,70.77196095829635,100.0,65.3532608695652,51.973684210526315,55.2,80.0,,0.0,0,12,84.42396243662826,84.17934608701339
GRW_05713,farmer,Nadia,,67.31738708744014,96.37938974353087,0.0,0.0,0.0,0.0,flowering,95.0,15,0,84.39413918149698,84.14430514815601
GRW_00340,farmer,Bardhaman,,70.77196095829635,100.0,0.0,0.0,0.0,0.0,flowering,95.0,15,0,84.38600145828295,84.13474370154913
RTL_03255,retailer,Bardhaman,TER_0410,70.77196095829635,100.0,75.13586956521739,72.08646616541353,30.4,30.0,,0.0,0,12,84.37673032984301,84.12385055647248
GRW_03846,farmer,Nadia,,67.31738708744014,96.37938974353087,0.0,0.0,0.0,0.0,flowering,95.0,15,0,84.35137758456823,84.09406225894661
GRW_01193,farmer,Bardhaman,,70.77196095829635,100.0,0.0,0.0,0.0,0.0,flowering,95.0,15,0,84.32953682156209,84.06840037738043
GRW_02937,farmer,Bardhaman,,70.77196095829635,100.0,0.0,0.0,0.0,0.0,flowering,95.0,15,0,84.32561734853506,84.06379517871622
GRW_05563,farmer,Bardhaman,,70.77196095829635,100.0,0.0,0.0,0.0,0.0,flowering,95.0,15,0,84.29482260485604,84.02761278596145
GRW_04206,farmer,Bardhaman,,70.77196095829635,100.0,0.0,0.0,0.0,0.0,flowering,95.0,15,0,84.2921153732144,84.02443191459078
GRW_05860,farmer,Bardhaman,,70.77196095829635,100.0,0.0,0.0,0.0,0.0,flowering,95.0,15,0,84.28443274626413,84.01540518494495
GRW_01501,farmer,Nadia,,67.31738708744014,96.37938974353087,0.0,0.0,0.0,0.0,flowering,95.0,15,0,84.27657466354125,84.00617230291996
GRW_01415,farmer,Bardhaman,,70.77196095829635,100.0,0.0,0.0,0.0,0.0,flowering,95.0,15,0,84.26631094191869,83.9941129069807
RTL_01787,retailer,Nadia,TER_0224,67.31738708744014,96.37938974353087,85.32608695652173,24.718045112781954,60.0,80.0,,0.0,0,12,84.20416259922833,83.92109149242637
RTL_03369,retailer,Muzaffarpur,TER_0424,54.23838425145412,69.00237011727937,93.07065217391303,47.462406015037594,70.39999999999999,80.0,,0.0,0,12,84.1915082407034,83.90622320922256
RTL_03249,retailer,Bardhaman,TER_0410,70.77196095829635,100.0,85.32608695652173,39.19172932330827,30.4,30.0,,0.0,0,12,84.16566922491965,83.87586356644623
GRW_02628,farmer,Nadia,,67.31738708744014,96.37938974353087,0.0,0.0,0.0,0.0,flowering,95.0,15,0,84.15588795809984,83.86437103247997
RTL_01421,retailer,Bardhaman,TER_0179,70.77196095829635,100.0,73.09782608695652,51.50375939849624,49.6,80.0,,0.0,0,12,84.12682654082403,83.83022521769925
GRW_01752,farmer,Nadia,,67.31738708744014,96.37938974353087,0.0,0.0,0.0,0.0,flowering,95.0,15,0,84.12584602858766,83.82907316138709
RTL_02034,retailer,Nadia,TER_0257,67.31738708744014,96.37938974353087,82.06521739130434,59.77443609022557,31.2,30.0,,0.0,0,12,84.12310440163476,83.82585187712407
RTL_03087,retailer,Muzaffarpur,TER_0391,54.23838425145412,69.00237011727937,88.45108695652173,46.14661654135339,69.6,80.0,,0.0,0,12,84.1187666269856,83.82075519349281
GRW_05521,farmer,Bardhaman,,70.77196095829635,100.0,0.0,0.0,0.0,0.0,flowering,95.0,15,0,84.11267509777551,83.81359792975151
GRW_01047,farmer,Nadia,,67.31738708744014,96.37938974353087,0.0,0.0,0.0,0.0,flowering,95.0,15,0,84.08751736691143,83.78403876509566
GRW_01964,farmer,Nadia,,67.31738708744014,96.37938974353087,0.0,0.0,0.0,0.0,flowering,95.0,15,0,84.07685642821639,83.77151265755539
GRW_04027,farmer,Bardhaman,,70.77196095829635,100.0,0.0,0.0,0.0,0.0,flowering,95.0,15,0,84.05985372029224,83.75153526588043
GRW_05656,farmer,Bardhaman,,70.77196095829635,100.0,0.0,0.0,0.0,0.0,flowering,95.0,15,0,84.0228888051626,83.70810320840634
GRW_01880,farmer,Bardhaman,,70.77196095829635,100.0,0.0,0.0,0.0,0.0,flowering,95.0,15,0,84.02278318774462,83.70797911284839
GRW_05255,farmer,Bardhaman,,70.77196095829635,100.0,0.0,0.0,0.0,0.0,flowering,95.0,15,0,84.0050646925812,83.68716070443075
GRW_00510,farmer,Bardhaman,,70.77196095829635,100.0,0.0,0.0,0.0,0.0,flowering,95.0,15,0,83.98516311287234,83.66377727312275
GRW_03098,farmer,Nadia,,67.31738708744014,96.37938974353087,0.0,0.0,0.0,0.0,flowering,95.0,15,0,83.98434950380913,83.66282132028284
GRW_00547,farmer,Nadia,,67.31738708744014,96.37938974353087,0.0,0.0,0.0,0.0,flowering,95.0,15,0,83.97464124006211,83.65141456153458
GRW_00959,farmer,Nadia,,67.31738708744014,96.37938974353087,0.0,0.0,0.0,0.0,flowering,95.0,15,0,83.9636839696396,83.63854027798543
GRW_05926,farmer,Bardhaman,,70.77196095829635,100.0,0.0,0.0,0.0,0.0,flowering,95.0,15,0,83.9404945423959,83.61129377861413
GRW_05142,farmer,Nadia,,67.31738708744014,96.37938974353087,0.0,0.0,0.0,0.0,flowering,95.0,15,0,83.91365389912832,83.5797572700911
GRW_03886,farmer,Nadia,,67.31738708744014,96.37938974353087,0.0,0.0,0.0,0.0,flowering,95.0,15,0,83.91346941356709,83.57954050812991
RTL_01420,retailer,Bardhaman,TER_0179,70.77196095829635,100.0,76.49456521739131,41.35338345864661,49.6,80.0,,0.0,0,12,83.89394909705565,83.55660504336113
GRW_04391,farmer,Nadia,,67.31738708744014,96.37938974353087,0.0,0.0,0.0,0.0,flowering,95.0,15,0,83.88135844340586,83.54181161042516
GRW_00208,farmer,Nadia,,67.31738708744014,96.37938974353087,0.0,0.0,0.0,0.0,flowering,95.0,15,0,83.87971197565962,83.53987708733662
RTL_00629,retailer,Bardhaman,TER_0080,70.77196095829635,100.0,77.71739130434783,32.04887218045113,64.8,80.0,,0.0,0,12,83.87041272643113,83.52895090164023
GRW_00602,farmer,Bardhaman,,70.77196095829635,100.0,0.0,0.0,0.0,0.0,flowering,95.0,15,0,83.84834030122246,83.50301682775171
GRW_00846,farmer,Nadia,,67.31738708744014,96.37938974353087,0.0,0.0,0.0,0.0,flowering,95.0,15,0,83.84770994530352,83.50227618884034
GRW_01938,farmer,Nadia,,67.31738708744014,96.37938974353087,0.0,0.0,0.0,0.0,flowering,95.0,15,0,83.81057280693945,83.4586417770692
GRW_02955,farmer,Bardhaman,,70.77196095829635,100.0,0.0,0.0,0.0,0.0,flowering,95.0,15,0,83.80821350625165,83.45586970840053
GRW_01710,farmer,Bardhaman,,70.77196095829635,100.0,0.0,0.0,0.0,0.0,flowering,95.0,15,0,83.76979433048294,83.41072896225675
GRW_05310,farmer,Bardhaman,,70.77196095829635,100.0,0.0,0.0,0.0,0.0,flowering,95.0,15,0,83.76347703302426,83.40330643131507
RTL_01424,retailer,Bardhaman,TER_0179,70.77196095829635,100.0,54.61956521739131,71.2406015037594,49.6,80.0,,0.0,0,12,83.73012263663252,83.36411656557294
GRW_02561,farmer,Bardhaman,,70.77196095829635,100.0,0.0,0.0,0.0,0.0,flowering,95.0,15,0,83.7107443590501,83.34134798994504
RTL_00727,retailer,Nadia,TER_0092,67.31738708744014,96.37938974353087,86.54891304347827,30.169172932330827,56.8,80.0,,0.0,0,12,83.69801820893987,83.32639535496475
GRW_03115,farmer,Nadia,,67.31738708744014,96.37938974353087,0.0,0.0,0.0,0.0,flowering,95.0,15,0,83.69250114331957,83.31991305924545
GRW_01085,farmer,Nadia,,67.31738708744014,96.37938974353087,0.0,0.0,0.0,0.0,flowering,95.0,15,0,83.68193622763863,83.30749977428444
RTL_03365,retailer,Muzaffarpur,TER_0424,54.23838425145412,69.00237011727937,93.88586956521739,41.07142857142857,70.39999999999999,80.0,,0.0,0,12,83.68099274612786,83.30639122735398
RTL_01167,retailer,Bardhaman,TER_0146,70.77196095829635,100.0,82.33695652173914,28.7593984962406,41.6,30.0,,0.0,0,12,83.67621986160516,83.30078330984139
GRW_00174,farmer,Nadia,,67.31738708744014,96.37938974353087,0.0,0.0,0.0,0.0,flowering,95.0,15,0,83.62076101151627,83.23562173822516
RTL_02036,retailer,Nadia,TER_0257,67.31738708744014,96.37938974353087,69.0217391304348,70.48872180451127,31.2,30.0,,0.0,0,12,83.61725596889178,83.23150347602487
RTL_03352,retailer,Nadia,TER_0422,67.31738708744014,96.37938974353087,97.41847826086956,28.195488721804512,32.0,30.0,,0.0,0,12,83.61413176444816,83.22783268098908
RTL_00098,retailer,Bardhaman,TER_0014,70.77196095829635,100.0,72.96195652173914,56.390977443609025,29.599999999999998,80.0,,0.0,0,12,83.59283639524347,83.20281161179452
GRW_03252,farmer,Nadia,,67.31738708744014,96.37938974353087,0.0,0.0,0.0,0.0,flowering,95.0,15,0,83.55627074827709,83.15984867585779
GRW_05467,farmer,Nadia,,67.31738708744014,96.37938974353087,0.0,0.0,0.0,0.0,flowering,95.0,15,0,83.54933934424426,83.15170459822976
GRW_01126,farmer,Bardhaman,,70.77196095829635,100.0,0.0,0.0,0.0,0.0,flowering,95.0,15,0,83.51207019796087,83.10791508328799
GRW_02705,farmer,Nadia,,67.31738708744014,96.37938974353087,0.0,0.0,0.0,0.0,flowering,95.0,15,0,83.48299594275389,83.07375418453475
GRW_00346,farmer,Nadia,,67.31738708744014,96.37938974353087,0.0,0.0,0.0,0.0,flowering,95.0,15,0,83.45710795532776,83.04333700235438
GRW_04069,farmer,Bardhaman,,70.77196095829635,100.0,0.0,0.0,0.0,0.0,flowering,95.0,15,0,83.44773958987321,83.03232960830428
GRW_03922,farmer,Nadia,,67.31738708744014,96.37938974353087,0.0,0.0,0.0,0.0,flowering,95.0,15,0,83.44538516609424,83.02956326977686
GRW_04442,farmer,Nadia,,67.31738708744014,96.37938974353087,0.0,0.0,0.0,0.0,flowering,95.0,15,0,83.44376263141284,83.0276568669273
RTL_01686,retailer,Bardhaman,TER_0212,70.77196095829635,100.0,69.97282608695652,65.88345864661655,35.199999999999996,30.0,,0.0,0,12,83.40216591465388,82.97878265778405
GRW_00194,farmer,Bardhaman,,70.77196095829635,100.0,0.0,0.0,0.0,0.0,flowering,95.0,15,0,83.36298011942093,82.9327411693955
RTL_00901,retailer,Bardhaman,TER_0113,70.77196095829635,100.0,83.28804347826086,27.349624060150372,51.2,30.0,,0.0,0,12,83.2834601939279,82.839308952326
GRW_01621,farmer,Nadia,,67.31738708744014,96.37938974353087,0.0,0.0,0.0,0.0,flowering,95.0,15,0,83.27893866509794,82.83399636607159
RTL_00793,retailer,Patna,TER_0100,56.85334192186437,53.99250924028881,86.41304347826086,69.3609022556391,74.4,80.0,,0.0,0,12,83.27230521296795,82.8262023680832
GRW_02137,farmer,Nadia,,67.31738708744014,96.37938974353087,0.0,0.0,0.0,0.0,flowering,95.0,15,0,83.26181749218428,82.81387978353915
GRW_00129,farmer,Nadia,,67.31738708744014,96.37938974353087,0.0,0.0,0.0,0.0,flowering,95.0,15,0,83.25851009692276,82.80999374780542
RTL_02715,retailer,Bardhaman,TER_0344,70.77196095829635,100.0,85.86956521739131,35.714285714285715,28.000000000000004,30.0,,0.0,0,12,83.2339862579932,82.78117937671493
GRW_00279,farmer,Nadia,,67.31738708744014,96.37938974353087,0.0,0.0,0.0,0.0,flowering,95.0,15,0,83.21373617677632,82.75738647233028
GRW_00509,farmer,Nadia,,67.31738708744014,96.37938974353087,0.0,0.0,0.0,0.0,flowering,95.0,15,0,83.18181549120854,82.71988115018007
GRW_01232,farmer,Bardhaman,,70.77196095829635,100.0,0.0,0.0,0.0,0.0,flowering,95.0,15,0,83.17688381812029,82.71408666348205
GRW_00368,farmer,Nadia,,67.31738708744014,96.37938974353087,0.0,0.0,0.0,0.0,flowering,95.0,15,0,83.12792165046399,82.65655839181564
GRW_00272,farmer,Bardhaman,,70.77196095829635,100.0,0.0,0.0,0.0,0.0,flowering,95.0,15,0,83.07779506071975,82.59766197830795
GRW_01682,farmer,Nadia,,67.31738708744014,96.37938974353087,0.0,0.0,0.0,0.0,flowering,95.0,15,0,83.07273963970492,82.5917220935469
GRW_01057,farmer,Nadia,,67.31738708744014,96.37938974353087,0.0,0.0,0.0,0.0,flowering,95.0,15,0,83.07070194280413,82.58932789438266
GRW_02875,farmer,Nadia,,67.31738708744014,96.37938974353087,0.0,0.0,0.0,0.0,flowering,95.0,15,0,83.06244464998494,82.57962595904625
GRW_00117,farmer,Nadia,,67.31738708744014,96.37938974353087,0.0,0.0,0.0,0.0,flowering,95.0,15,0,83.05696539473344,82.5731880887532
GRW_04996,farmer,Nadia,,67.31738708744014,96.37938974353087,0.0,0.0,0.0,0.0,flowering,95.0,15,0,83.03558550300362,82.54806770951946
GRW_02825,farmer,Nadia,,67.31738708744014,96.37938974353087,0.0,0.0,0.0,0.0,flowering,95.0,15,0,83.0304263734251,82.54200597201555
GRW_04148,farmer,Nadia,,67.31738708744014,96.37938974353087,0.0,0.0,0.0,0.0,flowering,95.0,15,0,82.96679670236999,82.46724406547172
RTL_01781,retailer,Nadia,TER_0224,67.31738708744014,96.37938974353087,64.94565217391303,62.03007518796993,60.0,80.0,,0.0,0,12,82.94839313243439,82.44562072603301
RTL_02803,retailer,Nadia,TER_0356,67.31738708744014,96.37938974353087,69.56521739130434,20.30075187969925,95.19999999999999,80.0,,0.0,0,12,82.91898528801022,82.41106787545185
RTL_03902,retailer,Nadia,TER_0488,67.31738708744014,96.37938974353087,92.25543478260869,11.37218045112782,42.4,80.0,,0.0,0,12,82.91670128815257,82.40838428175928
GRW_03099,farmer,Nadia,,67.31738708744014,96.37938974353087,0.0,0.0,0.0,0.0,flowering,95.0,15,0,82.91475717899614,82.40610004384553
RTL_02199,retailer,Bardhaman,TER_0278,70.77196095829635,100.0,78.26086956521739,41.54135338345865,22.400000000000002,30.0,,0.0,0,12,82.9135595385703,82.40469287200092
GRW_04271,farmer,Nadia,,67.31738708744014,96.37938974353087,0.0,0.0,0.0,0.0,flowering,95.0,15,0,82.91082816593898,82.40148363608924
RTL_03069,retailer,Nadia,TER_0389,67.31738708744014,96.37938974353087,84.375,7.8007518796992485,54.400000000000006,80.0,,0.0,0,12,82.8994789363518,82.3881488187364
RTL_00991,retailer,Nadia,TER_0125,67.31738708744014,96.37938974353087,90.76086956521739,18.23308270676692,32.800000000000004,80.0,,0.0,0,12,82.8646936545262,82.34727772910443
RTL_03800,retailer,Bardhaman,TER_0476,70.77196095829635,100.0,84.78260869565217,44.92481203007519,48.0,30.0,,0.0,0,12,82.85326833199154,82.33385350607443
RTL_00631,retailer,Bardhaman,TER_0080,70.77196095829635,100.0,63.315217391304344,63.81578947368421,64.8,80.0,,0.0,0,12,82.84910935997313,82.32896690722514
GRW_01111,farmer,Nadia,,67.31738708744014,96.37938974353087,0.0,0.0,0.0,0.0,flowering,95.0,15,0,82.82300944814628,82.2983007237223
GRW_00649,farmer,Nadia,,67.31738708744014,96.37938974353087,0.0,0.0,0.0,0.0,flowering,95.0,15,0,82.76263125397828,82.22735915142087
GRW_01866,farmer,Bardhaman,,70.77196095829635,100.0,0.0,0.0,0.0,0.0,flowering,95.0,15,0,82.73785030543539,82.19824268848289
GRW_01410,farmer,Nadia,,67.31738708744014,96.37938974353087,0.0,0.0,0.0,0.0,flowering,95.0,15,0,82.73278352460872,82.19228945647085
RTL_00193,retailer,Nadia,TER_0026,67.31738708744014,96.37938974353087,74.86413043478262,21.710526315789476,92.80000000000001,80.0,,0.0,0,12,82.7244882855082,82.18254293601728
GRW_00696,farmer,Nadia,,67.31738708744014,96.37938974353087,0.0,0.0,0.0,0.0,flowering,95.0,15,0,82.64471339032032,82.08881114140507
RTL_02296,retailer,Nadia,TER_0290,67.31738708744014,96.37938974353087,81.11413043478261,13.439849624060152,60.0,80.0,,0.0,0,12,82.63079095526706,82.07245292720948
RTL_02717,retailer,Bardhaman,TER_0344,70.77196095829635,100.0,72.41847826086956,62.87593984962406,28.000000000000004,30.0,,0.0,0,12,82.57779239752604,82.01018208476933
GRW_05747,farmer,Nadia,,67.31738708744014,96.37938974353087,0.0,0.0,0.0,0.0,flowering,95.0,15,0,82.53322093729513,81.95781269028637
RTL_02553,retailer,Nadia,TER_0323,67.31738708744014,96.37938974353087,78.3967391304348,31.109022556390975,48.0,80.0,,0.0,0,12,82.51520257582892,81.93664195289811
RTL_00899,retailer,Bardhaman,TER_0113,70.77196095829635,100.0,79.4836956521739,39.661654135338345,51.2,30.0,,0.0,0,12,82.50681196493521,81.9267833750196
RTL_01786,retailer,Nadia,TER_0224,67.31738708744014,96.37938974353087,80.16304347826086,24.154135338345863,60.0,80.0,,0.0,0,12,82.50092653129396,81.91986826399418
GRW_04164,farmer,Bardhaman,,70.77196095829635,100.0,0.0,0.0,0.0,0.0,flowering,95.0,15,0,82.47704861183331,81.89181281826302
RTL_03347,retailer,Nadia,TER_0422,67.31738708744014,96.37938974353087,80.43478260869566,55.733082706766915,32.0,30.0,,0.0,0,12,82.42605309742747,81.83189545865791
RTL_00895,retailer,Bardhaman,TER_0113,70.77196095829635,100.0,73.36956521739131,57.61278195488722,51.2,30.0,,0.0,0,12,82.36585062216858,81.7611603479088
GRW_00877,farmer,Nadia,,67.31738708744014,96.37938974353087,0.0,0.0,0.0,0.0,flowering,95.0,15,0,82.33261610073704,81.72211132967419
GRW_02963,farmer,Nadia,,67.31738708744014,96.37938974353087,0.0,0.0,0.0,0.0,flowering,95.0,15,0,82.31556648719527,81.70207882607828
GRW_00729,farmer,Nadia,,67.31738708744014,96.37938974353087,0.0,0.0,0.0,0.0,flowering,95.0,15,0,82.29939352882725,81.68307635157232
GRW_05344,farmer,Nadia,,67.31738708744014,96.37938974353087,0.0,0.0,0.0,0.0,flowering,95.0,15,0,82.26702605462799,81.64504607354293
RTL_00728,retailer,Nadia,TER_0092,67.31738708744014,96.37938974353087,67.3913043478261,53.00751879699248,56.8,80.0,,0.0,0,12,82.2526657322355,81.62817336207289
GRW_03161,farmer,Nadia,,67.31738708744014,96.37938974353087,0.0,0.0,0.0,0.0,flowering,95.0,15,0,82.19927796696768,81.56544521887568
GRW_05647,farmer,Nadia,,67.31738708744014,96.37938974353087,0.0,0.0,0.0,0.0,flowering,95.0,15,0,82.19767986162196,81.56356751936029
GRW_02849,farmer,Nadia,,67.31738708744014,96.37938974353087,0.0,0.0,0.0,0.0,flowering,95.0,15,0,82.19722015827757,81.5630273892936
GRW_03194,farmer,Nadia,,67.31738708744014,96.37938974353087,0.0,0.0,0.0,0.0,flowering,95.0,15,0,82.18257053389075,81.54581476142442
RTL_02458,retailer,Bardhaman,TER_0311,70.77196095829635,100.0,88.58695652173914,38.81578947368421,20.8,30.0,,0.0,0,12,82.1679253912214,81.528607399365
RTL_03519,retailer,Bardhaman,TER_0443,70.77196095829635,100.0,67.66304347826086,64.94360902255639,22.400000000000002,80.0,,0.0,0,12,82.133818760958,81.48853369378087
GRW_01624,farmer,Nadia,,67.31738708744014,96.37938974353087,0.0,0.0,0.0,0.0,flowering,95.0,15,0,82.10681692098281,81.4568077866174
GRW_02273,farmer,Nadia,,67.31738708744014,96.37938974353087,0.0,0.0,0.0,0.0,flowering,95.0,15,0,82.09547093054888,81.44347677511911
GRW_00053,farmer,Nadia,,67.31738708744014,96.37938974353087,0.0,0.0,0.0,0.0,flowering,95.0,15,0,82.09365004883236,81.44133732372072
RTL_00002,retailer,Patna,TER_0001,56.85334192186437,53.99250924028881,90.21739130434783,73.30827067669173,68.0,80.0,,0.0,0,12,82.08423197463206,81.43027152420439
GRW_02041,farmer,Nadia,,67.31738708744014,96.37938974353087,0.0,0.0,0.0,0.0,flowering,95.0,15,0,82.06696335265771,81.40998169587778
GRW_02892,farmer,Bardhaman,,70.77196095829635,100.0,0.0,0.0,0.0,0.0,flowering,95.0,15,0,82.0357385677781,81.37329402469685
GRW_01600,farmer,Nadia,,67.31738708744014,96.37938974353087,0.0,0.0,0.0,0.0,flowering,95.0,15,0,82.0170286374476,81.35131072603104
RTL_03350,retailer,Nadia,TER_0422,67.31738708744014,96.37938974353087,93.75,32.98872180451128,32.0,30.0,,0.0,0,12,82.01486634413793,81.34877013187652
RTL_01172,retailer,Bardhaman,TER_0146,70.77196095829635,100.0,91.44021739130434,20.770676691729324,41.6,30.0,,0.0,0,12,81.9919722766383,81.32187066647879
RTL_03618,retailer,Nadia,TER_0455,67.31738708744014,96.37938974353087,82.88043478260869,32.04887218045113,52.800000000000004,80.0,,0.0,0,12,81.93306967733568,81.25266284957154
RTL_00517,retailer,Patna,TER_0067,56.85334192186437,53.99250924028881,95.24456521739131,38.34586466165413,68.8,80.0,,0.0,0,12,81.91293935559098,81.22901065700133
GRW_05857,farmer,Bardhaman,,70.77196095829635,100.0,0.0,0.0,0.0,0.0,flowering,95.0,15,0,81.89622703558311,81.20937445763332
GRW_05961,farmer,Nadia,,67.31738708744014,96.37938974353087,0.0,0.0,0.0,0.0,flowering,95.0,15,0,81.89021439410831,81.20230988331498
RTL_01008,retailer,Muzaffarpur,TER_0127,54.23838425145412,69.00237011727937,97.28260869565217,57.23684210526315,39.2,30.0,,0.0,0,12,81.86864026966363,81.1769612896675
RTL_02714,retailer,Bardhaman,TER_0344,70.77196095829635,100.0,77.03804347826086,58.36466165413534,28.000000000000004,30.0,,0.0,0,12,81.82794159413261,81.12914223723405
RTL_00457,retailer,Nadia,TER_0059,67.31738708744014,96.37938974353087,75.0,48.778195488721806,50.4,80.0,,0.0,0,12,81.82311169540014,81.1234673306745
RTL_02972,retailer,Bardhaman,TER_0377,70.77196095829635,100.0,78.3967391304348,38.43984962406015,26.400000000000002,30.0,,0.0,0,12,81.79861401719005,81.09468369721367
GRW_03884,farmer,Nadia,,67.31738708744014,96.37938974353087,0.0,0.0,0.0,0.0,flowering,95.0,15,0,81.77355627726149,81.06524201726036
GRW_03588,farmer,Nadia,,67.31738708744014,96.37938974353087,0.0,0.0,0.0,0.0,flowering,95.0,15,0,81.73184257416644,81.0162303546087
RTL_00894,retailer,Bardhaman,TER_0113,70.77196095829635,100.0,82.74456521739131,22.74436090225564,51.2,30.0,,0.0,0,12,81.68415671280476,80.960201683527
GRW_03039,farmer,Nadia,,67.31738708744014,96.37938974353087,0.0,0.0,0.0,0.0,flowering,95.0,15,0,81.66493420136437,80.93761612587734
RTL_01174,retailer,Bardhaman,TER_0146,70.77196095829635,100.0,86.00543478260869,20.86466165413534,41.6,30.0,,0.0,0,12,81.65119048300329,80.92146789548988
GRW_05575,farmer,Nadia,,67.31738708744014,96.37938974353087,0.0,0.0,0.0,0.0,flowering,95.0,15,0,81.63914468711793,80.90731464510695
